Year	Week	Y45-49,T,NR,PL

2000	1	327.0
2000	2	327.0
2000	3	354.0
2000	4	331.0
2000	5	352.0
2000	6	316.0
2000	7	279.0
2000	8	311.0
2000	9	354.0
2000	10	279.0
2000	11	306.0
2000	12	317.0
2000	13	279.0
2000	14	325.0
2000	15	319.0
2000	16	320.0
2000	17	323.0
2000	18	289.0
2000	19	294.0
2000	20	303.0
2000	21	277.0
2000	22	282.0
2000	23	307.0
2000	24	303.0
2000	25	295.0
2000	26	273.0
2000	27	276.0
2000	28	350.0
2000	29	294.0
2000	30	282.0
2000	31	321.0
2000	32	280.0
2000	33	329.0
2000	34	293.0
2000	35	305.0
2000	36	320.0
2000	37	265.0
2000	38	322.0
2000	39	352.0
2000	40	299.0
2000	41	270.0
2000	42	294.0
2000	43	320.0
2000	44	307.0
2000	45	291.0
2000	46	301.0
2000	47	304.0
2000	48	286.0
2000	49	311.0
2000	50	318.0
2000	51	333.0
2000	52	359.0
2000	53	NaN

2001	1	297.0
2001	2	299.0
2001	3	307.0
2001	4	336.0
2001	5	307.0
2001	6	323.0
2001	7	296.0
2001	8	282.0
2001	9	322.0
2001	10	288.0
2001	11	307.0
2001	12	296.0
2001	13	297.0
2001	14	326.0
2001	15	274.0
2001	16	325.0
2001	17	303.0
2001	18	288.0
2001	19	313.0
2001	20	318.0
2001	21	284.0
2001	22	261.0
2001	23	273.0
2001	24	314.0
2001	25	284.0
2001	26	297.0
2001	27	304.0
2001	28	299.0
2001	29	298.0
2001	30	294.0
2001	31	312.0
2001	32	284.0
2001	33	322.0
2001	34	300.0
2001	35	279.0
2001	36	278.0
2001	37	339.0
2001	38	312.0
2001	39	265.0
2001	40	286.0
2001	41	283.0
2001	42	303.0
2001	43	314.0
2001	44	321.0
2001	45	304.0
2001	46	323.0
2001	47	320.0
2001	48	275.0
2001	49	335.0
2001	50	323.0
2001	51	333.0
2001	52	322.0
2001	53	NaN

2002	1	290.0
2002	2	253.0
2002	3	316.0
2002	4	288.0
2002	5	283.0
2002	6	293.0
2002	7	263.0
2002	8	300.0
2002	9	299.0
2002	10	302.0
2002	11	271.0
2002	12	273.0
2002	13	308.0
2002	14	308.0
2002	15	272.0
2002	16	295.0
2002	17	313.0
2002	18	287.0
2002	19	312.0
2002	20	238.0
2002	21	301.0
2002	22	266.0
2002	23	263.0
2002	24	288.0
2002	25	309.0
2002	26	243.0
2002	27	267.0
2002	28	298.0
2002	29	259.0
2002	30	280.0
2002	31	303.0
2002	32	259.0
2002	33	292.0
2002	34	281.0
2002	35	244.0
2002	36	244.0
2002	37	289.0
2002	38	274.0
2002	39	296.0
2002	40	286.0
2002	41	315.0
2002	42	343.0
2002	43	328.0
2002	44	268.0
2002	45	307.0
2002	46	300.0
2002	47	311.0
2002	48	281.0
2002	49	288.0
2002	50	336.0
2002	51	314.0
2002	52	355.0
2002	53	NaN

2003	1	326.0
2003	2	293.0
2003	3	287.0
2003	4	284.0
2003	5	246.0
2003	6	289.0
2003	7	272.0
2003	8	291.0
2003	9	306.0
2003	10	308.0
2003	11	328.0
2003	12	301.0
2003	13	311.0
2003	14	308.0
2003	15	287.0
2003	16	264.0
2003	17	290.0
2003	18	284.0
2003	19	246.0
2003	20	268.0
2003	21	257.0
2003	22	273.0
2003	23	258.0
2003	24	264.0
2003	25	256.0
2003	26	262.0
2003	27	285.0
2003	28	245.0
2003	29	258.0
2003	30	298.0
2003	31	303.0
2003	32	302.0
2003	33	311.0
2003	34	277.0
2003	35	247.0
2003	36	250.0
2003	37	288.0
2003	38	268.0
2003	39	287.0
2003	40	316.0
2003	41	285.0
2003	42	316.0
2003	43	266.0
2003	44	287.0
2003	45	309.0
2003	46	281.0
2003	47	292.0
2003	48	287.0
2003	49	281.0
2003	50	312.0
2003	51	318.0
2003	52	330.0
2003	53	NaN

2004	1	317.0
2004	2	338.0
2004	3	290.0
2004	4	296.0
2004	5	260.0
2004	6	282.0
2004	7	274.0
2004	8	265.0
2004	9	290.0
2004	10	269.0
2004	11	293.0
2004	12	313.0
2004	13	273.0
2004	14	294.0
2004	15	284.0
2004	16	316.0
2004	17	301.0
2004	18	281.0
2004	19	302.0
2004	20	275.0
2004	21	291.0
2004	22	294.0
2004	23	307.0
2004	24	294.0
2004	25	306.0
2004	26	320.0
2004	27	275.0
2004	28	285.0
2004	29	271.0
2004	30	322.0
2004	31	296.0
2004	32	280.0
2004	33	259.0
2004	34	294.0
2004	35	281.0
2004	36	268.0
2004	37	295.0
2004	38	315.0
2004	39	282.0
2004	40	348.0
2004	41	286.0
2004	42	324.0
2004	43	317.0
2004	44	282.0
2004	45	240.0
2004	46	311.0
2004	47	330.0
2004	48	307.0
2004	49	304.0
2004	50	268.0
2004	51	328.0
2004	52	320.0
2004	53	316.0

2005	1	297.0
2005	2	276.0
2005	3	305.0
2005	4	288.0
2005	5	282.0
2005	6	283.0
2005	7	313.0
2005	8	273.0
2005	9	324.0
2005	10	309.0
2005	11	347.0
2005	12	308.0
2005	13	299.0
2005	14	305.0
2005	15	265.0
2005	16	296.0
2005	17	281.0
2005	18	300.0
2005	19	296.0
2005	20	313.0
2005	21	318.0
2005	22	257.0
2005	23	271.0
2005	24	340.0
2005	25	304.0
2005	26	266.0
2005	27	274.0
2005	28	306.0
2005	29	269.0
2005	30	327.0
2005	31	268.0
2005	32	293.0
2005	33	259.0
2005	34	295.0
2005	35	333.0
2005	36	282.0
2005	37	258.0
2005	38	287.0
2005	39	315.0
2005	40	275.0
2005	41	269.0
2005	42	306.0
2005	43	302.0
2005	44	296.0
2005	45	283.0
2005	46	276.0
2005	47	259.0
2005	48	296.0
2005	49	311.0
2005	50	296.0
2005	51	292.0
2005	52	364.0
2005	53	NaN

2006	1	271.0
2006	2	301.0
2006	3	293.0
2006	4	318.0
2006	5	265.0
2006	6	252.0
2006	7	264.0
2006	8	241.0
2006	9	284.0
2006	10	262.0
2006	11	263.0
2006	12	253.0
2006	13	270.0
2006	14	289.0
2006	15	294.0
2006	16	323.0
2006	17	276.0
2006	18	280.0
2006	19	289.0
2006	20	284.0
2006	21	259.0
2006	22	293.0
2006	23	323.0
2006	24	291.0
2006	25	297.0
2006	26	270.0
2006	27	257.0
2006	28	301.0
2006	29	288.0
2006	30	316.0
2006	31	271.0
2006	32	256.0
2006	33	298.0
2006	34	291.0
2006	35	283.0
2006	36	255.0
2006	37	261.0
2006	38	262.0
2006	39	275.0
2006	40	264.0
2006	41	301.0
2006	42	269.0
2006	43	303.0
2006	44	329.0
2006	45	296.0
2006	46	296.0
2006	47	276.0
2006	48	248.0
2006	49	283.0
2006	50	292.0
2006	51	307.0
2006	52	293.0
2006	53	NaN

2007	1	298.0
2007	2	305.0
2007	3	226.0
2007	4	289.0
2007	5	273.0
2007	6	277.0
2007	7	243.0
2007	8	300.0
2007	9	296.0
2007	10	277.0
2007	11	283.0
2007	12	267.0
2007	13	256.0
2007	14	262.0
2007	15	277.0
2007	16	279.0
2007	17	297.0
2007	18	277.0
2007	19	284.0
2007	20	270.0
2007	21	277.0
2007	22	245.0
2007	23	258.0
2007	24	247.0
2007	25	285.0
2007	26	247.0
2007	27	232.0
2007	28	247.0
2007	29	311.0
2007	30	241.0
2007	31	246.0
2007	32	272.0
2007	33	251.0
2007	34	285.0
2007	35	224.0
2007	36	258.0
2007	37	223.0
2007	38	272.0
2007	39	240.0
2007	40	249.0
2007	41	254.0
2007	42	301.0
2007	43	263.0
2007	44	285.0
2007	45	288.0
2007	46	251.0
2007	47	269.0
2007	48	323.0
2007	49	252.0
2007	50	273.0
2007	51	291.0
2007	52	305.0
2007	53	NaN

2008	1	297.0
2008	2	289.0
2008	3	251.0
2008	4	255.0
2008	5	246.0
2008	6	251.0
2008	7	261.0
2008	8	283.0
2008	9	281.0
2008	10	273.0
2008	11	256.0
2008	12	254.0
2008	13	283.0
2008	14	207.0
2008	15	254.0
2008	16	257.0
2008	17	260.0
2008	18	228.0
2008	19	248.0
2008	20	258.0
2008	21	267.0
2008	22	234.0
2008	23	221.0
2008	24	242.0
2008	25	263.0
2008	26	240.0
2008	27	240.0
2008	28	236.0
2008	29	228.0
2008	30	233.0
2008	31	293.0
2008	32	227.0
2008	33	214.0
2008	34	226.0
2008	35	253.0
2008	36	236.0
2008	37	238.0
2008	38	241.0
2008	39	249.0
2008	40	255.0
2008	41	257.0
2008	42	229.0
2008	43	240.0
2008	44	252.0
2008	45	228.0
2008	46	244.0
2008	47	253.0
2008	48	231.0
2008	49	238.0
2008	50	229.0
2008	51	231.0
2008	52	255.0
2008	53	NaN

2009	1	268.0
2009	2	281.0
2009	3	223.0
2009	4	266.0
2009	5	240.0
2009	6	246.0
2009	7	236.0
2009	8	226.0
2009	9	230.0
2009	10	234.0
2009	11	237.0
2009	12	207.0
2009	13	222.0
2009	14	217.0
2009	15	209.0
2009	16	223.0
2009	17	206.0
2009	18	206.0
2009	19	242.0
2009	20	201.0
2009	21	239.0
2009	22	233.0
2009	23	194.0
2009	24	207.0
2009	25	221.0
2009	26	184.0
2009	27	232.0
2009	28	199.0
2009	29	213.0
2009	30	240.0
2009	31	179.0
2009	32	220.0
2009	33	209.0
2009	34	219.0
2009	35	226.0
2009	36	220.0
2009	37	209.0
2009	38	175.0
2009	39	210.0
2009	40	220.0
2009	41	229.0
2009	42	215.0
2009	43	230.0
2009	44	193.0
2009	45	226.0
2009	46	208.0
2009	47	217.0
2009	48	221.0
2009	49	231.0
2009	50	203.0
2009	51	226.0
2009	52	231.0
2009	53	232.0

2010	1	213.0
2010	2	193.0
2010	3	196.0
2010	4	215.0
2010	5	195.0
2010	6	175.0
2010	7	198.0
2010	8	199.0
2010	9	208.0
2010	10	202.0
2010	11	226.0
2010	12	202.0
2010	13	205.0
2010	14	215.0
2010	15	179.0
2010	16	196.0
2010	17	181.0
2010	18	184.0
2010	19	214.0
2010	20	198.0
2010	21	212.0
2010	22	203.0
2010	23	216.0
2010	24	164.0
2010	25	183.0
2010	26	211.0
2010	27	166.0
2010	28	221.0
2010	29	210.0
2010	30	173.0
2010	31	199.0
2010	32	181.0
2010	33	190.0
2010	34	183.0
2010	35	185.0
2010	36	204.0
2010	37	194.0
2010	38	205.0
2010	39	194.0
2010	40	192.0
2010	41	192.0
2010	42	228.0
2010	43	211.0
2010	44	199.0
2010	45	195.0
2010	46	210.0
2010	47	198.0
2010	48	222.0
2010	49	193.0
2010	50	200.0
2010	51	212.0
2010	52	209.0
2010	53	NaN

2011	1	237.0
2011	2	191.0
2011	3	189.0
2011	4	212.0
2011	5	188.0
2011	6	207.0
2011	7	215.0
2011	8	210.0
2011	9	175.0
2011	10	212.0
2011	11	170.0
2011	12	179.0
2011	13	203.0
2011	14	157.0
2011	15	179.0
2011	16	183.0
2011	17	197.0
2011	18	180.0
2011	19	194.0
2011	20	172.0
2011	21	178.0
2011	22	200.0
2011	23	194.0
2011	24	171.0
2011	25	185.0
2011	26	185.0
2011	27	179.0
2011	28	187.0
2011	29	168.0
2011	30	182.0
2011	31	165.0
2011	32	196.0
2011	33	177.0
2011	34	180.0
2011	35	157.0
2011	36	165.0
2011	37	165.0
2011	38	175.0
2011	39	194.0
2011	40	147.0
2011	41	206.0
2011	42	193.0
2011	43	195.0
2011	44	170.0
2011	45	194.0
2011	46	197.0
2011	47	200.0
2011	48	185.0
2011	49	205.0
2011	50	196.0
2011	51	221.0
2011	52	216.0
2011	53	NaN

2012	1	199.0
2012	2	163.0
2012	3	198.0
2012	4	186.0
2012	5	191.0
2012	6	163.0
2012	7	197.0
2012	8	188.0
2012	9	167.0
2012	10	185.0
2012	11	180.0
2012	12	174.0
2012	13	177.0
2012	14	190.0
2012	15	203.0
2012	16	156.0
2012	17	174.0
2012	18	147.0
2012	19	183.0
2012	20	184.0
2012	21	181.0
2012	22	176.0
2012	23	172.0
2012	24	166.0
2012	25	176.0
2012	26	153.0
2012	27	208.0
2012	28	176.0
2012	29	166.0
2012	30	171.0
2012	31	190.0
2012	32	178.0
2012	33	163.0
2012	34	193.0
2012	35	162.0
2012	36	161.0
2012	37	171.0
2012	38	167.0
2012	39	188.0
2012	40	172.0
2012	41	161.0
2012	42	207.0
2012	43	179.0
2012	44	177.0
2012	45	176.0
2012	46	168.0
2012	47	152.0
2012	48	176.0
2012	49	211.0
2012	50	202.0
2012	51	197.0
2012	52	227.0
2012	53	NaN

2013	1	221.0
2013	2	188.0
2013	3	177.0
2013	4	197.0
2013	5	183.0
2013	6	171.0
2013	7	190.0
2013	8	165.0
2013	9	157.0
2013	10	177.0
2013	11	179.0
2013	12	157.0
2013	13	198.0
2013	14	165.0
2013	15	154.0
2013	16	149.0
2013	17	190.0
2013	18	154.0
2013	19	147.0
2013	20	164.0
2013	21	155.0
2013	22	175.0
2013	23	156.0
2013	24	165.0
2013	25	164.0
2013	26	138.0
2013	27	151.0
2013	28	151.0
2013	29	158.0
2013	30	155.0
2013	31	174.0
2013	32	176.0
2013	33	148.0
2013	34	148.0
2013	35	145.0
2013	36	163.0
2013	37	157.0
2013	38	189.0
2013	39	168.0
2013	40	150.0
2013	41	157.0
2013	42	162.0
2013	43	156.0
2013	44	147.0
2013	45	161.0
2013	46	170.0
2013	47	153.0
2013	48	152.0
2013	49	158.0
2013	50	171.0
2013	51	147.0
2013	52	186.0
2013	53	NaN

2014	1	180.0
2014	2	163.0
2014	3	152.0
2014	4	164.0
2014	5	166.0
2014	6	160.0
2014	7	150.0
2014	8	156.0
2014	9	174.0
2014	10	151.0
2014	11	164.0
2014	12	164.0
2014	13	159.0
2014	14	153.0
2014	15	159.0
2014	16	173.0
2014	17	152.0
2014	18	127.0
2014	19	132.0
2014	20	134.0
2014	21	169.0
2014	22	138.0
2014	23	146.0
2014	24	146.0
2014	25	123.0
2014	26	123.0
2014	27	146.0
2014	28	151.0
2014	29	171.0
2014	30	146.0
2014	31	158.0
2014	32	158.0
2014	33	126.0
2014	34	155.0
2014	35	148.0
2014	36	138.0
2014	37	170.0
2014	38	141.0
2014	39	175.0
2014	40	161.0
2014	41	139.0
2014	42	154.0
2014	43	180.0
2014	44	167.0
2014	45	169.0
2014	46	169.0
2014	47	142.0
2014	48	162.0
2014	49	174.0
2014	50	156.0
2014	51	171.0
2014	52	154.0
2014	53	NaN

2015	1	175.0
2015	2	182.0
2015	3	165.0
2015	4	161.0
2015	5	143.0
2015	6	146.0
2015	7	142.0
2015	8	153.0
2015	9	170.0
2015	10	173.0
2015	11	167.0
2015	12	153.0
2015	13	160.0
2015	14	179.0
2015	15	180.0
2015	16	151.0
2015	17	145.0
2015	18	157.0
2015	19	137.0
2015	20	157.0
2015	21	153.0
2015	22	139.0
2015	23	160.0
2015	24	155.0
2015	25	140.0
2015	26	147.0
2015	27	153.0
2015	28	148.0
2015	29	157.0
2015	30	147.0
2015	31	134.0
2015	32	171.0
2015	33	165.0
2015	34	158.0
2015	35	156.0
2015	36	160.0
2015	37	157.0
2015	38	133.0
2015	39	162.0
2015	40	169.0
2015	41	151.0
2015	42	155.0
2015	43	151.0
2015	44	168.0
2015	45	156.0
2015	46	152.0
2015	47	181.0
2015	48	177.0
2015	49	144.0
2015	50	153.0
2015	51	158.0
2015	52	169.0
2015	53	172.0

2016	1	168.0
2016	2	181.0
2016	3	144.0
2016	4	149.0
2016	5	170.0
2016	6	168.0
2016	7	165.0
2016	8	154.0
2016	9	172.0
2016	10	170.0
2016	11	126.0
2016	12	174.0
2016	13	181.0
2016	14	162.0
2016	15	159.0
2016	16	179.0
2016	17	139.0
2016	18	151.0
2016	19	145.0
2016	20	146.0
2016	21	141.0
2016	22	151.0
2016	23	155.0
2016	24	121.0
2016	25	167.0
2016	26	128.0
2016	27	152.0
2016	28	165.0
2016	29	134.0
2016	30	161.0
2016	31	146.0
2016	32	134.0
2016	33	168.0
2016	34	166.0
2016	35	150.0
2016	36	126.0
2016	37	135.0
2016	38	167.0
2016	39	164.0
2016	40	164.0
2016	41	177.0
2016	42	139.0
2016	43	165.0
2016	44	151.0
2016	45	151.0
2016	46	153.0
2016	47	166.0
2016	48	166.0
2016	49	166.0
2016	50	142.0
2016	51	183.0
2016	52	185.0
2016	53	NaN

2017	1	184.0
2017	2	194.0
2017	3	146.0
2017	4	163.0
2017	5	168.0
2017	6	136.0
2017	7	175.0
2017	8	167.0
2017	9	164.0
2017	10	133.0
2017	11	143.0
2017	12	146.0
2017	13	163.0
2017	14	144.0
2017	15	149.0
2017	16	169.0
2017	17	152.0
2017	18	132.0
2017	19	152.0
2017	20	125.0
2017	21	178.0
2017	22	141.0
2017	23	132.0
2017	24	129.0
2017	25	149.0
2017	26	147.0
2017	27	133.0
2017	28	149.0
2017	29	145.0
2017	30	162.0
2017	31	138.0
2017	32	152.0
2017	33	156.0
2017	34	145.0
2017	35	167.0
2017	36	157.0
2017	37	150.0
2017	38	149.0
2017	39	192.0
2017	40	165.0
2017	41	169.0
2017	42	183.0
2017	43	168.0
2017	44	167.0
2017	45	148.0
2017	46	170.0
2017	47	166.0
2017	48	159.0
2017	49	167.0
2017	50	192.0
2017	51	160.0
2017	52	172.0
2017	53	NaN

2018	1	171.0
2018	2	156.0
2018	3	199.0
2018	4	162.0
2018	5	152.0
2018	6	169.0
2018	7	141.0
2018	8	195.0
2018	9	218.0
2018	10	172.0
2018	11	170.0
2018	12	161.0
2018	13	152.0
2018	14	154.0
2018	15	167.0
2018	16	169.0
2018	17	155.0
2018	18	145.0
2018	19	134.0
2018	20	147.0
2018	21	153.0
2018	22	151.0
2018	23	149.0
2018	24	138.0
2018	25	152.0
2018	26	164.0
2018	27	181.0
2018	28	130.0
2018	29	139.0
2018	30	159.0
2018	31	167.0
2018	32	155.0
2018	33	152.0
2018	34	156.0
2018	35	159.0
2018	36	148.0
2018	37	156.0
2018	38	163.0
2018	39	169.0
2018	40	141.0
2018	41	155.0
2018	42	155.0
2018	43	152.0
2018	44	180.0
2018	45	157.0
2018	46	155.0
2018	47	171.0
2018	48	168.0
2018	49	161.0
2018	50	153.0
2018	51	162.0
2018	52	151.0
2018	53	NaN

2019	1	195.0
2019	2	157.0
2019	3	194.0
2019	4	155.0
2019	5	176.0
2019	6	173.0
2019	7	167.0
2019	8	151.0
2019	9	154.0
2019	10	164.0
2019	11	152.0
2019	12	155.0
2019	13	156.0
2019	14	147.0
2019	15	151.0
2019	16	149.0
2019	17	165.0
2019	18	149.0
2019	19	161.0
2019	20	163.0
2019	21	170.0
2019	22	148.0
2019	23	154.0
2019	24	176.0
2019	25	166.0
2019	26	165.0
2019	27	139.0
2019	28	148.0
2019	29	172.0
2019	30	172.0
2019	31	164.0
2019	32	144.0
2019	33	158.0
2019	34	126.0
2019	35	192.0
2019	36	152.0
2019	37	161.0
2019	38	137.0
2019	39	150.0
2019	40	165.0
2019	41	151.0
2019	42	152.0
2019	43	166.0
2019	44	127.0
2019	45	159.0
2019	46	151.0
2019	47	157.0
2019	48	157.0
2019	49	180.0
2019	50	171.0
2019	51	155.0
2019	52	136.0
2019	53	NaN

2020	1	165.0
2020	2	160.0
2020	3	144.0
2020	4	141.0
2020	5	171.0
2020	6	140.0
2020	7	159.0
2020	8	150.0
2020	9	140.0
2020	10	169.0
2020	11	143.0
2020	12	164.0
2020	13	154.0
2020	14	127.0
2020	15	150.0
2020	16	141.0
2020	17	166.0
2020	18	133.0
2020	19	153.0
2020	20	142.0
2020	21	177.0
2020	22	148.0
2020	23	183.0
2020	24	136.0
2020	25	139.0
2020	26	168.0
2020	27	155.0
2020	28	157.0
2020	29	178.0
2020	30	156.0
2020	31	162.0
2020	32	163.0
2020	33	172.0
2020	34	192.0
2020	35	158.0
2020	36	159.0
2020	37	171.0
2020	38	179.0
2020	39	156.0
2020	40	175.0
2020	41	175.0
2020	42	186.0
2020	43	237.0
2020	44	229.0
2020	45	261.0
2020	46	275.0
2020	47	235.0
2020	48	220.0
2020	49	230.0
2020	50	231.0
2020	51	208.0
2020	52	231.0
2020	53	248.0
